psg_file,reducer,clusterer,n_clusters,n_noise,silhouette,calinski_harabasz,davies_bouldin,purity,confusion_matrix
SC4082E0-PSG.edf,UMAP,HDBSCAN,22,254,0.4749595522880554,2801.593505859375,2.5605122772805706,0.9256302521008404,"[[1688, 0, 6, 0, 3], [14, 0, 6, 0, 3], [27, 0, 206, 0, 18], [1, 0, 76, 150, 0], [11, 0, 12, 0, 159]]"
SC4082E0-PSG.edf,PCA,KMeans,5,0,0.5490119368204546,2472.5102155223713,0.6100944931228305,0.7148823082763858,"[[1717, 0, 0, 7, 0], [39, 0, 0, 0, 0], [329, 0, 0, 0, 0], [116, 0, 0, 166, 0], [260, 0, 0, 0, 0]]"
SC4082E0-PSG.edf,PCA,HDBSCAN,2,5,0.7820756153728127,477.35924920387504,3.028226715009636,0.6538607835678966,"[[1719, 0, 0, 0, 0], [39, 0, 0, 0, 0], [329, 0, 0, 0, 0], [282, 0, 0, 0, 0], [260, 0, 0, 0, 0]]"
SC4082E0-PSG.edf,None,KMeans,5,0,0.2943285380554903,647.8133137873971,1.200948542789743,0.7148823082763858,"[[1717, 0, 0, 7, 0], [39, 0, 0, 0, 0], [329, 0, 0, 0, 0], [116, 0, 0, 166, 0], [260, 0, 0, 0, 0]]"
SC4082E0-PSG.edf,None,HDBSCAN,2,17,0.683750105249254,231.46291717890233,1.8989453320982157,0.6522735957202904,"[[1707, 0, 0, 0, 0], [39, 0, 0, 0, 0], [329, 0, 0, 0, 0], [282, 0, 0, 0, 0], [260, 0, 0, 0, 0]]"
SC4091E0-PSG.edf,UMAP,KMeans,5,0,0.6554368138313293,13450.01171875,0.5135508381591989,0.8122254758418741,"[[1665, 0, 74, 0, 0], [0, 0, 19, 0, 0], [13, 0, 554, 0, 0], [0, 0, 172, 0, 0], [1, 0, 234, 0, 0]]"
SC4091E0-PSG.edf,UMAP,HDBSCAN,13,78,0.5888434052467346,3983.794189453125,1.2440309302777894,0.8074604370761115,"[[1578, 0, 83, 0, 0], [0, 0, 19, 0, 0], [2, 0, 565, 0, 0], [0, 0, 172, 0, 0], [0, 0, 235, 0, 0]]"
SC4091E0-PSG.edf,PCA,KMeans,5,0,0.5197535211040524,4750.232033641402,0.6723396981786484,0.7214494875549048,"[[1425, 0, 314, 0, 0], [0, 0, 19, 0, 0], [21, 0, 546, 0, 0], [133, 0, 39, 0, 0], [0, 0, 235, 0, 0]]"
SC4091E0-PSG.edf,PCA,HDBSCAN,2,54,0.38736128396429576,819.7587434149357,2.9682822202754653,0.6321882001493652,"[[1693, 0, 0, 0, 0], [19, 0, 0, 0, 0], [561, 0, 0, 0, 0], [172, 0, 0, 0, 0], [233, 0, 0, 0, 0]]"
SC4091E0-PSG.edf,None,KMeans,5,0,0.1878342813133629,775.9476434255324,1.8549627675387304,0.7024158125915081,"[[1674, 0, 65, 0, 0], [17, 0, 2, 0, 0], [322, 0, 245, 0, 0], [154, 0, 18, 0, 0], [192, 0, 43, 0, 0]]"
